"phecode","ICD","flag"
"MS_745.6","S42.134P",10
"MS_745.6","S22.008D",10
"MS_745.6","S32.16",10
"MS_745.6","S42.136P",10
"MS_745.6","S42.142K",10
"MS_745.6","S12.231A",10
"MS_745.6","S42.144K",10
"MS_745.6","S22.012S",10
"MS_745.6","S42.146K",10
"MS_745.6","S42.152G",10
"MS_745.6","S12.291G",10
"MS_745.6","S42.154G",10
"MS_745.6","S22.022B",10
"MS_745.6","S42.156G",10
"MS_745.6","S32.000G",10
"MS_745.6","S42.192D",10
"MS_745.6","S12.34XG",10
"MS_745.6",805.4,9
"MS_745.6","S22.031K",10
"MS_745.6","S32.010",10
"MS_745.6","S12.400D",10
"MS_745.6",806.22,9
"MS_745.6","S22.041A",10
"MS_745.6","S32.019G",10
"MS_745.6","S12.451B",10
"MS_745.6","S42.0",10
"MS_745.6",806.9,9
"MS_745.6","S42.002P",10
"MS_745.6","S22.050G",10
"MS_745.6","S32.028G",10
"MS_745.6","S12.501A",10
"MS_745.6","S22.059K",10
"MS_745.6",811.0,9
"MS_745.6","S32.038",10
"MS_745.6",811.12,9
"MS_745.6","S12.590",10
"MS_745.6","S22.069A",10
"MS_745.6","S32.042D",10
"MS_745.6","S12.01XG",10
"MS_745.6","S12.630D",10
"MS_745.6","S22.078G",10
"MS_745.6","S32.051S",10
"MS_745.6","S12.040S",10
"MS_745.6","S12.691A",10
"MS_745.6","S22.088",10
"MS_745.6","S32.110A",10
"MS_745.6","S12.101",10
"MS_745.6","S22.21XD",10
"MS_745.6","S22.24",10
"MS_745.6","S32.120G",10
"MS_745.6","S12.120B",10
"MS_745.6","S22.32XA",10
"MS_745.6","S32.131",10
"MS_745.6","S12.151A",10
"MS_745.6","S22.008",10
"MS_745.6","S32.15XG",10
"MS_745.6","S12.230D",10
"MS_745.6","S22.012D",10
"MS_745.6","S12.291A",10
"MS_745.6","S22.021S",10
"MS_745.6","S32.000A",10
"MS_745.6","S12.34XA",10
"MS_745.6",805.18,9
"MS_745.6","S22.031B",10
"MS_745.6","S32.009K",10
"MS_745.6","S12.400",10
"MS_745.6",806.2,9
"MS_745.6","S22.040K",10
"MS_745.6","S32.019A",10
"MS_745.6","S12.450G",10
"MS_745.6",806.72,9
"MS_745.6","S22.050A",10
"MS_745.6",807.08,9
"MS_745.6","S12.500K",10
"MS_745.6","S42.012G",10
"MS_745.6","S42.014G",10
"MS_745.6","S22.059B",10
"MS_745.6","S32.032G",10
"MS_745.6","S42.016G",10
"MS_745.6","S12.551G",10
"MS_745.6","S42.018G",10
"MS_745.6","S42.021D",10
"MS_745.6","S22.068K",10
"MS_745.6","S32.042",10
"MS_745.6","S42.023D",10
"MS_745.6","S12.01XA",10
"MS_745.6","S12.601S",10
"MS_745.6","S42.025D",10
"MS_745.6","S42.031B",10
"MS_745.6","S22.078A",10
"MS_745.6","S32.051D",10
"MS_745.6","S42.033B",10
"MS_745.6","S12.040D",10
"MS_745.6","S12.690K",10
"MS_745.6","S42.035B",10
"MS_745.6","S42.101",10
"MS_745.6","S22.082G",10
"MS_745.6","S32.10XS",10
"MS_745.6","S42.109",10
"MS_745.6","S12.100G",10
"MS_745.6","S42.111S",10
"MS_745.6","S42.113S",10
"MS_745.6","S32.120A",10
"MS_745.6","S42.115S",10
"MS_745.6","S12.12",10
"MS_745.6","S42.121P",10
"MS_745.6","S42.123P",10
"MS_745.6","S22.5XXA",10
"MS_745.6","S32.130G",10
"MS_745.6","S42.125P",10
"MS_745.6","S12.150D",10
"MS_745.6","S42.131K",10
"MS_745.6","S42.133K",10
"MS_745.6","S22.002G",10
"MS_745.6","S32.15XA",10
"MS_745.6","S42.135K",10
"MS_745.6","S12.201",10
"MS_745.6","S42.141G",10
"MS_745.6","S12.201S",10
"MS_745.6","S42.143G",10
"MS_745.6","S22.012",10
"MS_745.6","S32.2XXK",10
"MS_745.6","S42.145G",10
"MS_745.6","S42.151D",10
"MS_745.6","S12.290K",10
"MS_745.6","S42.153D",10
"MS_745.6","S22.021D",10
"MS_745.6","S42.155D",10
"MS_745.6","S32.0",10
"MS_745.6","S42.191B",10
"MS_745.6","S12.331D",10
"MS_745.6","S42.199B",10
"MS_745.6",805.15,9
"MS_745.6","S22.030S",10
"MS_745.6","S32.009B",10
"MS_745.6","S12.391S",10
"MS_745.6",806.17,9
"MS_745.6","S22.040B",10
"MS_745.6","S32.018K",10
"MS_745.6","S12.450A",10
"MS_745.6",806.7,9
"MS_745.6","S42.001K",10
"MS_745.6","S22.049S",10
"MS_745.6","S32.028A",10
"MS_745.6","S42.009K",10
"MS_745.6",807.14,9
"MS_745.6","S12.500B",10
"MS_745.6","S22.058S",10
"MS_745.6",810.01,9
"MS_745.6","S32.032A",10
"MS_745.6","S12.551A",10
"MS_745.6","S22.068B",10
"MS_745.6","S32.041G",10
"MS_745.6","S12.001K",10
"MS_745.6","S12.601D",10
"MS_745.6","S22.072K",10
"MS_745.6","S32.051",10
"MS_745.6","S12.040",10
"MS_745.6","S12.690B",10
"MS_745.6","S22.082A",10
"MS_745.6","S32.10XD",10
"MS_745.6","S12.100A",10
"MS_745.6","S22.20XA",10
"MS_745.6","S22.22XD",10
"MS_745.6","S32.119S",10
"MS_745.6","S12.112G",10
"MS_745.6","S22.3",10
"MS_745.6","S22.39XA",10
"MS_745.6","S32.130A",10
"MS_745.6","S12.14XK",10
"MS_745.6","S22.002A",10
"MS_745.6","S32.14XK",10
"MS_745.6","S12.200G",10
"MS_745.6","S12.201D",10
"MS_745.6","S22.011G",10
"MS_745.6","S32.2XXB",10
"MS_745.6","S12.290B",10
"MS_745.6","S22.021",10
"MS_745.6","S12.330K",10
"MS_745.6",805.12,9
"MS_745.6","S22.030D",10
"MS_745.6","S32.008S",10
"MS_745.6","S12.391D",10
"MS_745.6",806.14,9
"MS_745.6","S22.04",10
"MS_745.6","S32.018B",10
"MS_745.6","S12.44XD",10
"MS_745.6",806.61,9
"MS_745.6","S22.049D",10
"MS_745.6",807.0,9
"MS_745.6","S32.022K",10
"MS_745.6","S12.50",10
"MS_745.6","S42.011D",10
"MS_745.6","S42.013D",10
"MS_745.6","S22.058D",10
"MS_745.6","S32.031K",10
"MS_745.6","S42.015D",10
"MS_745.6","S12.550D",10
"MS_745.6","S42.017D",10
"MS_745.6","S42.019D",10
"MS_745.6","S22.062S",10
"MS_745.6","S32.041A",10
"MS_745.6","S42.022B",10
"MS_745.6","S12.001B",10
"MS_745.6","S12.601",10
"MS_745.6","S42.024B",10
"MS_745.6","S42.026B",10
"MS_745.6","S22.072B",10
"MS_745.6","S32.050G",10
"MS_745.6","S42.032A",10
"MS_745.6","S12.031K",10
"MS_745.6","S12.69",10
"MS_745.6","S42.034A",10
"MS_745.6","S42.036A",10
"MS_745.6","S22.081K",10
"MS_745.6","S32.10",10
"MS_745.6","S42.101S",10
"MS_745.6","S12.1",10
"MS_745.6","S42.109S",10
"MS_745.6","S42.112P",10
"MS_745.6","S32.119D",10
"MS_745.6","S42.114P",10
"MS_745.6","S12.112A",10
"MS_745.6","S42.116P",10
"MS_745.6","S42.122K",10
"MS_745.6","S32.129S",10
"MS_745.6","S42.124K",10
"MS_745.6","S12.14XB",10
"MS_745.6","S22.9XXB",10
"MS_745.6","S42.126K",10
"MS_745.6","S42.132G",10
"MS_745.6","S22.001K",10
"MS_745.6","S32.14XB",10
"MS_745.6","S42.134G",10
"MS_745.6","S12.200A",10
"MS_745.6","S42.136G",10
"MS_745.6","S42.142D",10
"MS_745.6","S22.011A",10
"MS_745.6","S32.19XS",10
"MS_745.6","S42.144D",10
"MS_745.6","S42.146D",10
"MS_745.6","S12.29",10
"MS_745.6","S42.152B",10
"MS_745.6","S22.020G",10
"MS_745.6","S42.154B",10
"MS_745.6","S42.156B",10
"MS_745.6","S12.330B",10
"MS_745.6","S42.192A",10
"MS_745.6",805.1,9
"MS_745.6","S22.030",10
"MS_745.6","S32.008D",10
"MS_745.6","S12.391",10
"MS_745.6",806.11,9
"MS_745.6","S22.039G",10
"MS_745.6","S32.012S",10
"MS_745.6","S12.431K",10
"MS_745.6",806.5,9
"MS_745.6","S22.049",10
"MS_745.6","S32.022B",10
"MS_745.6","S42.002G",10
"MS_745.6",905.1,9
"MS_745.61","S22.051D",10
"MS_745.61","S32.029S",10
"MS_745.61","S12.530G",10
"MS_745.61","S22.060S",10
"MS_745.61","S32.039B",10
"MS_745.61","S12.591B",10
"MS_745.61","S22.070B",10
"MS_745.61","S32.048K",10
"MS_745.61","S12.02XS",10
"MS_745.61","S12.64XB",10
"MS_745.61","S22.079S",10
"MS_745.61","S32.058A",10
"MS_745.61","S12.090",10
"MS_745.61","S12.8XXS",10
"MS_745.61","S22.089B",10
"MS_745.61","S32.111D",10
"MS_745.61","S12.110A",10
"MS_745.61","S32.121S",10
"MS_745.61","S12.121G",10
"MS_745.61","S22.0",10
"MS_745.61","S32.132B",10
"MS_745.61","S12.190D",10
"MS_745.61","S22.009B",10
"MS_745.61","S32.16XS",10
"MS_745.61","S12.24XB",10
"MS_745.61","S22.018K",10
"MS_745.61","S12.300A",10
"MS_745.61","S22.028A",10
"MS_745.61","S32.001D",10
"MS_745.61","S12.350K",10
"MS_745.61",806,9
"MS_745.61","S22.032G",10
"MS_745.61","S32.010S",10
"MS_745.61","S12.401B",10
"MS_745.61",806.28,9
"MS_745.61","S22.042",10
"MS_745.61","S32.020B",10
"MS_745.61","S12.490A",10
"MS_745.61","S22.051",10
"MS_745.61","S32.029D",10
"MS_745.61","S12.530A",10
"MS_745.61","S22.060D",10
"MS_745.61","S32.038S",10
"MS_745.61","S12.590S",10
"MS_745.61","S22.07",10
"MS_745.61","S32.048B",10
"MS_745.61","S12.02XD",10
"MS_745.61","S12.631G",10
"MS_745.61","S22.079D",10
"MS_745.61","S32.052K",10
"MS_745.61","S12.041K",10
"MS_745.61","S12.8",10
"MS_745.61","S22.088S",10
"MS_745.61","S32.111",10
"MS_745.61","S12.101S",10
"MS_745.61","S32.121D",10
"MS_745.61","S12.121A",10
"MS_745.61","S32.131S",10
"MS_745.61","S12.190",10
"MS_745.61","S22.008S",10
"MS_745.61","S32.16XD",10
"MS_745.61","S12.231G",10
"MS_745.61","S22.018B",10
"MS_745.61","S12.3",10
"MS_745.61","S22.022K",10
"MS_745.61","S32.001",10
"MS_745.61","S12.350B",10
"MS_745.61",805.7,9
"MS_745.61","S22.032A",10
"MS_745.61","S32.010D",10
"MS_745.61","S12.400S",10
"MS_745.61",806.25,9
"MS_745.61","S22.041G",10
"MS_745.61","S32.02",10
"MS_745.61","S12.451K",10
"MS_745.61","S32.029",10
"MS_745.61","S12.501G",10
"MS_745.61","S22.060",10
"MS_745.61","S32.038D",10
"MS_745.61","S12.590D",10
"MS_745.61","S22.069G",10
"MS_745.61","S32.042S",10
"MS_745.61","S12.02",10
"MS_745.61","S12.631A",10
"MS_745.61","S22.079",10
"MS_745.61","S32.052B",10
"MS_745.61","S12.041B",10
"MS_745.61","S12.691G",10
"MS_745.61","S22.088D",10
"MS_745.61","S32.110G",10
"MS_745.61","S12.101D",10
"MS_745.61","S32.121",10
"MS_745.61","S12.120K",10
"MS_745.61","S32.131D",10
"MS_745.61","S12.151G",10
"MS_745.61","S22.008D",10
"MS_745.61","S32.16",10
"MS_745.61","S12.231A",10
"MS_745.61","S22.012S",10
"MS_745.61","S12.291G",10
"MS_745.61","S22.022B",10
"MS_745.61","S32.000G",10
"MS_745.61","S12.34XG",10
"MS_745.61",805.4,9
"MS_745.61","S22.031K",10
"MS_745.61","S32.010",10
"MS_745.61","S12.400D",10
"MS_745.61",806.22,9
"MS_745.61","S22.041A",10
"MS_745.61","S32.019G",10
"MS_745.61","S12.451B",10
"MS_745.61",806.9,9
"MS_745.61","S22.050G",10
"MS_745.61","S32.028G",10
"MS_745.61","S12.501A",10
"MS_745.61","S22.059K",10
"MS_745.61","S32.038",10
"MS_745.61","S12.590",10
"MS_745.61","S22.069A",10
"MS_745.61","S32.042D",10
"MS_745.61","S12.01XG",10
"MS_745.61","S12.630D",10
"MS_745.61","S22.078G",10
"MS_745.61","S32.051S",10
"MS_745.61","S12.040S",10
"MS_745.61","S12.691A",10
"MS_745.61","S22.088",10
"MS_745.61","S32.110A",10
"MS_745.61","S12.101",10
"MS_745.61","S32.120G",10
"MS_745.61","S12.120B",10
"MS_745.61","S32.131",10
"MS_745.61","S12.151A",10
"MS_745.61","S22.008",10
"MS_745.61","S32.15XG",10
"MS_745.61","S12.230D",10
"MS_745.61","S22.012D",10
"MS_745.61","S12.291A",10
"MS_745.61","S22.021S",10
"MS_745.61","S32.000A",10
"MS_745.61","S12.34XA",10
"MS_745.61",805.18,9
"MS_745.61","S22.031B",10
"MS_745.61","S32.009K",10
"MS_745.61","S12.400",10
"MS_745.61",806.2,9
"MS_745.61","S22.040K",10
"MS_745.61","S32.019A",10
"MS_745.61","S12.450G",10
"MS_745.61",806.72,9
"MS_745.61","S22.050A",10
"MS_745.61","S12.500K",10
"MS_745.61","S22.059B",10
"MS_745.61","S32.032G",10
"MS_745.61","S12.551G",10
"MS_745.61","S22.068K",10
"MS_745.61","S32.042",10
"MS_745.61","S12.01XA",10
"MS_745.61","S12.601S",10
"MS_745.61","S22.078A",10
"MS_745.61","S32.051D",10
"MS_745.61","S12.040D",10
"MS_745.61","S12.690K",10
"MS_745.61","S22.082G",10
"MS_745.61","S32.10XS",10
"MS_745.61","S12.100G",10
"MS_745.61","S32.120A",10
"MS_745.61","S12.12",10
"MS_745.61","S32.130G",10
"MS_745.61","S12.150D",10
"MS_745.61","S22.002G",10
"MS_745.61","S32.15XA",10
"MS_745.61","S12.201S",10
"MS_745.61","S22.012",10
"MS_745.61","S32.2XXK",10
"MS_745.61","S12.290K",10
"MS_745.61","S22.021D",10
"MS_745.61","S32.0",10
"MS_745.61","S12.331D",10
"MS_745.61",805.15,9
"MS_745.61","S22.030S",10
"MS_745.61","S32.009B",10
"MS_745.61","S12.391S",10
"MS_745.61",806.17,9
"MS_745.61","S22.040B",10
"MS_745.61","S32.018K",10
"MS_745.61","S12.450A",10
"MS_745.61",806.7,9
"MS_745.61","S22.049S",10
"MS_745.61","S32.028A",10
"MS_745.61","S12.500B",10
"MS_745.61","S22.058S",10
"MS_745.61","S32.032A",10
"MS_745.61","S12.551A",10
"MS_745.61","S22.068B",10
"MS_745.61","S32.041G",10
"MS_745.61","S12.001K",10
"MS_745.61","S12.601D",10
"MS_745.61","S22.072K",10
"MS_745.61","S32.051",10
"MS_745.61","S12.040",10
"MS_745.61","S12.690B",10
"MS_745.61","S22.082A",10
"MS_745.61","S32.10XD",10
"MS_745.61","S12.100A",10
"MS_745.61","S32.119S",10
"MS_745.61","S12.112G",10
"MS_745.61","S32.130A",10
"MS_745.61","S12.14XK",10
"MS_745.61","S22.002A",10
"MS_745.61","S32.14XK",10
"MS_745.61","S12.200G",10
"MS_745.61","S12.201D",10
"MS_745.61","S22.011G",10
"MS_745.61","S32.2XXB",10
"MS_745.61","S12.290B",10
"MS_745.61","S22.021",10
"MS_745.61","S12.330K",10
"MS_745.61",805.12,9
"MS_745.61","S22.030D",10
"MS_745.61","S32.008S",10
"MS_745.61","S12.391D",10
"MS_745.61",806.14,9
"MS_745.61","S22.04",10
"MS_745.61","S32.018B",10
"MS_745.61","S12.44XD",10
"MS_745.61",806.61,9
"MS_745.61","S22.049D",10
"MS_745.61","S32.022K",10
"MS_745.61","S12.50",10
"MS_745.61","S22.058D",10
"MS_745.61","S32.031K",10
"MS_745.61","S12.550D",10
"MS_745.61","S22.062S",10
"MS_745.61","S32.041A",10
"MS_745.61","S12.001B",10
"MS_745.61","S12.601",10
"MS_745.61","S22.072B",10
"MS_745.61","S32.050G",10
"MS_745.61","S12.031K",10
"MS_745.61","S12.69",10
"MS_745.61","S22.081K",10
"MS_745.61","S32.10",10
"MS_745.61","S12.1",10
"MS_745.61","S32.119D",10
"MS_745.61","S12.112A",10
"MS_745.61","S32.129S",10
"MS_745.61","S12.14XB",10
"MS_745.61","S22.001K",10
"MS_745.61","S32.14XB",10
"MS_745.61","S12.200A",10
"MS_745.61","S12.201",10
"MS_745.61","S22.011A",10
"MS_745.61","S32.19XS",10
"MS_745.61","S12.29",10
"MS_745.61","S22.020G",10
"MS_745.61","S12.330B",10
"MS_745.61",805.1,9
"MS_745.61","S22.030",10
"MS_745.61","S32.008D",10
"MS_745.61","S12.391",10
"MS_745.61",806.11,9
"MS_745.61","S22.039G",10
"MS_745.61","S32.012S",10
"MS_745.61","S12.431K",10
"MS_745.61",806.5,9
"MS_745.61","S22.049",10
"MS_745.61","S32.022B",10
"MS_745.61",905.1,9
"MS_745.61","S12.491K",10
"MS_745.61","S22.058",10
"MS_745.61","S32.031B",10
"MS_745.61","S12.54XK",10
"MS_745.61","S22.062D",10
"MS_745.61","S32.040K",10
"MS_745.61","S12.000S",10
"MS_745.61","S12.600G",10
"MS_745.61","S22.071S",10
"MS_745.61","S32.050A",10
"MS_745.61","S12.031B",10
"MS_745.61","S12.651D",10
"MS_745.61","S22.081B",10
"MS_745.61","S32.059K",10
"MS_745.61","S12.091G",10
"MS_745.61","S32.119",10
"MS_745.61","S12.111K",10
"MS_745.61","S32.129D",10
"MS_745.61","S12.131G",10
"MS_745.61","S22.001B",10
"MS_745.61","S32.139S",10
"MS_745.61","S12.2",10
"MS_745.61","S22.010K",10
"MS_745.61","S32.19XD",10
"MS_745.61","S12.251D",10
"MS_745.61","S22.020A",10
"MS_745.61","S12.301K",10
"MS_745.61",805.06,9
"MS_745.61","S22.029K",10
"MS_745.61","S32.008",10
"MS_745.61","S12.390G",10
"MS_745.61",806.09,9
"MS_745.61","S22.039A",10
"MS_745.61","S32.012D",10
"MS_745.61","S12.431B",10
"MS_745.61",806.38,9
"MS_745.61","S22.048G",10
"MS_745.61","S32.021S",10
"MS_745.61","S22.052G",10
"MS_745.61","S32.030S",10
"MS_745.61","S12.54XB",10
"MS_745.61","S22.062",10
"MS_745.61","S32.040B",10
"MS_745.61","S12.000D",10
"MS_745.61","S12.600A",10
"MS_745.61","S22.071D",10
"MS_745.61","S32.049S",10
"MS_745.61","S12.030S",10
"MS_745.61","S12.650K",10
"MS_745.61","S22.080S",10
"MS_745.61","S32.059B",10
"MS_745.61","S12.091A",10
"MS_745.61","S32.112G",10
"MS_745.61","S12.111B",10
"MS_745.61","S32.129",10
"MS_745.61","S12.131A",10
"MS_745.61","S22.000S",10
"MS_745.61","S32.139D",10
"MS_745.61","S12.191G",10
"MS_745.61","S22.010B",10
"MS_745.61","S32.19",10
"MS_745.61","S12.250K",10
"MS_745.61","S22.019S",10
"MS_745.61","S12.301B",10
"MS_745.61",805.03,9
"MS_745.61","S22.029B",10
"MS_745.61","S32.002G",10
"MS_745.61","S12.390A",10
"MS_745.61",806.06,9
"MS_745.61","S22.038K",10
"MS_745.61","S32.012",10
"MS_745.61","S12.430G",10
"MS_745.61",806.35,9
"MS_745.61","S22.048A",10
"MS_745.61","S32.021D",10
"MS_745.61","S12.491B",10
"MS_745.61","S22.052A",10
"MS_745.61","S32.030D",10
"MS_745.61","S12.531G",10
"MS_745.61","S22.061G",10
"MS_745.61","S32.04",10
"MS_745.61","S12.000",10
"MS_745.61","S12.6",10
"MS_745.61","S22.071",10
"MS_745.61","S32.049D",10
"MS_745.61","S12.030D",10
"MS_745.61","S12.650B",10
"MS_745.61","S22.080D",10
"MS_745.61","S32.058S",10
"MS_745.61","S12.090K",10
"MS_745.61","S32.112A",10
"MS_745.61","S12.110S",10
"MS_745.61","S32.122G",10
"MS_745.61","S12.130D",10
"MS_745.61","S22.000D",10
"MS_745.61","S32.139",10
"MS_745.61","S12.191A",10
"MS_745.61","S22.01",10
"MS_745.61","S32.17XG",10
"MS_745.61","S12.250B",10
"MS_745.61","S22.019D",10
"MS_745.61","S12.300S",10
"MS_745.61",805.00,9
"MS_745.61","S22.028S",10
"MS_745.61","S32.002A",10
"MS_745.61","S12.351K",10
"MS_745.61",806.03,9
"MS_745.61","S22.038B",10
"MS_745.61","S32.011G",10
"MS_745.61","S12.430A",10
"MS_745.61",806.32,9
"MS_745.61","S22.042K",10
"MS_745.61","S32.021",10
"MS_745.61","S12.490S",10
"MS_745.61","S22.051K",10
"MS_745.61","S32.030",10
"MS_745.61","S12.531A",10
"MS_745.61","S22.061A",10
"MS_745.61","S32.039G",10
"MS_745.61","S12",10
"MS_745.61","S12.591G",10
"MS_745.61","S22.070G",10
"MS_745.61","S32.049",10
"MS_745.61","S12.030",10
"MS_745.61","S12.64XG",10
"MS_745.61","S22.080",10
"MS_745.61","S32.058D",10
"MS_745.61","S12.090B",10
"MS_745.61","S12.9XXA",10
"MS_745.61","S22.089G",10
"MS_745.61","S32.111K",10
"MS_745.61","S12.110D",10
"MS_745.61","S32.122A",10
"MS_745.61","S12.121S",10
"MS_745.61","S22.000",10
"MS_745.61","S32.132G",10
"MS_745.61","S12.190K",10
"MS_745.61","S22.009G",10
"MS_745.61","S32.17XA",10
"MS_745.61","S12.24XG",10
"MS_745.61","S22.019",10
"MS_745.61","S12.300D",10
"MS_745.61","S22.028D",10
"MS_745.61","S32.001K",10
"MS_745.61","S12.351B",10
"MS_745.61",806.00,9
"MS_745.61","S22.032S",10
"MS_745.61","S32.011A",10
"MS_745.61","S12.401G",10
"MS_745.61",806.3,9
"MS_745.61","S22.042B",10
"MS_745.61","S32.020G",10
"MS_745.61","S12.490D",10
"MS_745.61","S22.051B",10
"MS_745.61","S32.029K",10
"MS_745.61","S12.530D",10
"MS_745.61","S22.060K",10
"MS_745.61","S32.039A",10
"MS_745.61","S12.591A",10
"MS_745.61","S22.070A",10
"MS_745.61","S32.048G",10
"MS_745.61","S12.02XK",10
"MS_745.61","S12.64XA",10
"MS_745.61","S22.079K",10
"MS_745.61","S32.058",10
"MS_745.61","S12.09",10
"MS_745.61","S12.8XXD",10
"MS_745.61","S22.089A",10
"MS_745.61","S32.111B",10
"MS_745.61","S12.110",10
"MS_745.61","S32.121K",10
"MS_745.61","S12.121D",10
"MS_745.61","S32.132A",10
"MS_745.61","S12.190B",10
"MS_745.61","S22.009A",10
"MS_745.61","S32.16XK",10
"MS_745.61","S12.24XA",10
"MS_745.61","S22.018G",10
"MS_745.61","S12.300",10
"MS_745.61","S22.028",10
"MS_745.61","S32.001B",10
"MS_745.61","S12.350G",10
"MS_745.61",805.9,9
"MS_745.61","S22.032D",10
"MS_745.61","S32.010K",10
"MS_745.61","S12.401A",10
"MS_745.61",806.27,9
"MS_745.61","S22.041S",10
"MS_745.61","S32.020A",10
"MS_745.61","S12.490",10
"MS_745.61","S22.050S",10
"MS_745.61","S32.029B",10
"MS_745.61","S12.501S",10
"MS_745.61","S22.060B",10
"MS_745.61","S32.038K",10
"MS_745.61","S12.590K",10
"MS_745.61","S22.069S",10
"MS_745.61","S32.048A",10
"MS_745.61","S12.02XB",10
"MS_745.61","S12.631D",10
"MS_745.61","S22.079B",10
"MS_745.61","S32.052G",10
"MS_745.61","S12.041G",10
"MS_745.61","S12.691S",10
"MS_745.61","S22.088K",10
"MS_745.61","S32.110S",10
"MS_745.61","S12.101K",10
"MS_745.61","S32.121B",10
"MS_745.61","S12.121",10
"MS_745.61","S32.131K",10
"MS_745.61","S12.19",10
"MS_745.61","S22.008K",10
"MS_745.61","S32.16XB",10
"MS_745.61","S12.231D",10
"MS_745.61","S22.018A",10
"MS_745.61","S12.291S",10
"MS_745.61","S22.022G",10
"MS_745.61","S32.000S",10
"MS_745.61","S12.350A",10
"MS_745.61",805.6,9
"MS_745.61","S22.032",10
"MS_745.61","S32.010B",10
"MS_745.61","S12.400K",10
"MS_745.61",806.24,9
"MS_745.61","S22.041D",10
"MS_745.61","S32.019S",10
"MS_745.61","S12.451G",10
"MS_745.61","S32.028S",10
"MS_745.61","S12.501D",10
"MS_745.61","S22.06",10
"MS_745.61","S32.038B",10
"MS_745.61","S12.590B",10
"MS_745.61","S22.069D",10
"MS_745.61","S32.042K",10
"MS_745.61","S12.01XS",10
"MS_745.61","S12.630K",10
"MS_745.61","S22.078S",10
"MS_745.61","S32.052A",10
"MS_745.61","S12.041A",10
"MS_745.61","S12.691D",10
"MS_745.61","S22.088B",10
"MS_745.61","S32.110D",10
"MS_745.61","S12.101B",10
"MS_745.61","S32.120S",10
"MS_745.61","S12.120G",10
"MS_745.61","S32.131B",10
"MS_745.61","S12.151D",10
"MS_745.61","S22.008B",10
"MS_745.61","S32.15XS",10
"MS_745.61","S12.230K",10
"MS_745.61","S22.012K",10
"MS_745.61","S12.291D",10
"MS_745.61","S22.022A",10
"MS_745.61","S32.000D",10
"MS_745.61","S12.34XD",10
"MS_745.61",805.3,9
"MS_745.61","S22.031G",10
"MS_745.61","S32.01",10
"MS_745.61","S12.400B",10
"MS_745.61",806.21,9
"MS_745.61","S22.041",10
"MS_745.61","S32.019D",10
"MS_745.61","S12.451A",10
"MS_745.61",806.8,9
"MS_745.61","S22.050D",10
"MS_745.61","S32.028D",10
"MS_745.61","S12.501",10
"MS_745.61","S22.059G",10
"MS_745.61","S32.032S",10
"MS_745.61","S12.59",10
"MS_745.61","S22.069",10
"MS_745.61","S32.042B",10
"MS_745.61","S12.01XD",10
"MS_745.61","S12.630B",10
"MS_745.61","S22.078D",10
"MS_745.61","S32.051K",10
"MS_745.61","S12.040K",10
"MS_745.61","S12.691",10
"MS_745.61","S22.082S",10
"MS_745.61","S32.110",10
"MS_745.61","S12.100S",10
"MS_745.61","S32.120D",10
"MS_745.61","S12.120A",10
"MS_745.61","S32.130S",10
"MS_745.61","S12.150K",10
"MS_745.61","S22.002S",10
"MS_745.61","S32.15XD",10
"MS_745.61","S12.230B",10
"MS_745.61","S22.012B",10
"MS_745.61","S12.291",10
"MS_745.61","S22.021K",10
"MS_745.61","S32.000",10
"MS_745.61","S12.331K",10
"MS_745.61",805.17,9
"MS_745.61","S22.031A",10
"MS_745.61","S32.009G",10
"MS_745.61","S12.40",10
"MS_745.61",806.19,9
"MS_745.61","S22.040G",10
"MS_745.61","S32.019",10
"MS_745.61","S12.450D",10
"MS_745.61",806.71,9
"MS_745.61","S22.050",10
"MS_745.61","S12.500G",10
"MS_745.61","S22.059A",10
"MS_745.61","S32.032D",10
"MS_745.61","S12.551D",10
"MS_745.61","S22.068G",10
"MS_745.61","S32.041S",10
"MS_745.61","S12.01",10
"MS_745.61","S12.601K",10
"MS_745.61","S22.078",10
"MS_745.61","S32.051B",10
"MS_745.61","S12.040B",10
"MS_745.61","S12.690G",10
"MS_745.61","S22.082D",10
"MS_745.61","S32.10XK",10
"MS_745.61","S12.100D",10
"MS_745.61","S32.120",10
"MS_745.61","S12.112S",10
"MS_745.61","S32.130D",10
"MS_745.61","S12.150B",10
"MS_745.61","S22.002D",10
"MS_745.61","S32.15",10
"MS_745.61","S12.200S",10
"MS_745.61","S12.201K",10
"MS_745.61","S22.011S",10
"MS_745.61","S32.2XXG",10
"MS_745.61","S12.290G",10
"MS_745.61","S22.021B",10
"MS_745.61","S12.331B",10
"MS_745.61",805.14,9
"MS_745.61","S22.030K",10
"MS_745.61","S32.009A",10
"MS_745.61","S12.391K",10
"MS_745.61",806.16,9
"MS_745.61","S22.040A",10
"MS_745.61","S32.018G",10
"MS_745.61","S12.44XK",10
"MS_745.61",806.69,9
"MS_745.61","S22.049K",10
"MS_745.61","S32.028",10
"MS_745.61","S12.500A",10
"MS_745.61","S22.058K",10
"MS_745.61","S32.032",10
"MS_745.61","S12.550K",10
"MS_745.61","S22.068A",10
"MS_745.61","S32.041D",10
"MS_745.61","S12.001G",10
"MS_745.61","S12.601B",10
"MS_745.61","S22.072G",10
"MS_745.61","S32.050S",10
"MS_745.61","S12.04",10
"MS_745.61","S12.690A",10
"MS_745.61","S22.082",10
